country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
Brazil,Americas,2016,Jan,28.7,0.0,Yes,Partial,3.86,42.5,1010,83.41,639.78,51.03,No,94012,85606049.75
Bhutan,Asia,2025,Jan,19.0,28.5,No,None,2.75,1.46,1012,87.69,673.53,64.8,Yes,51266,41006430.01
Kenya,Africa,2013,Oct,23.5,27.7,Yes,None,3.43,32.14,953,63.78,404.33,46.17,No,68604,63598066.57
Mexico,Americas,2015,Aug,28.6,89.4,No,None,4.66,11.8,987,63.17,618.09,68.88,Yes,90175,56519966.08
South Africa,Africa,2018,May,29.6,115.0,No,None,4.18,14.31,1023,57.69,636.99,44.12,No,65910,59806031.93
UAE,Middle East,2022,Jul,15.6,25.8,Yes,None,2.23,27.62,999,80.55,751.94,56.73,No,36830,21124649.09
UK,Europe,2014,Feb,10.8,47.4,Yes,Partial,1.67,27.32,973,78.5,877.24,77.78,Yes,24168,13159429.99
Mexico,Americas,2013,Jul,23.8,84.6,No,None,6.85,63.05,982,51.45,646.42,50.68,Yes,83534,98633438.76
New Zealand,Oceania,2013,Dec,29.2,0.0,No,None,4.84,44.93,997,74.09,455.54,63.03,No,88750,41869793.62
Thailand,Asia,2022,Jan,24.8,60.8,Yes,None,4.12,63.29,1002,53.81,533.16,70.88,No,57653,48509292.14
Morocco,Africa,2020,Aug,37.9,66.7,No,None,3.04,21.75,957,48.0,483.91,66.54,Yes,81732,54686388.93
UAE,Middle East,2020,Jun,21.2,1.1,No,None,5.0,76.15,992,78.0,523.73,74.98,Yes,119931,87964159.8
Argentina,Americas,2010,Oct,19.5,108.1,Yes,Partial,3.73,89.33,975,44.55,408.31,46.72,No,63894,60572210.99
Canada,Americas,2024,Mar,24.3,61.3,No,Full,0.55,104.25,979,62.98,646.82,62.65,No,65657,66358733.05
Vietnam,Asia,2017,Feb,27.1,65.7,No,None,1.02,69.81,934,83.62,883.85,48.41,Yes,6626,7935549.24
Brazil,Americas,2020,Aug,33.0,52.0,Yes,None,5.61,72.67,1041,70.67,630.01,48.55,Yes,112514,106822656.33
South Korea,Asia,2012,Aug,15.5,101.3,Yes,None,4.19,43.1,1008,44.35,311.15,86.86,Yes,101517,83595949.75
Japan,Asia,2023,Mar,22.8,85.7,Yes,None,1.04,40.61,1012,75.08,263.29,74.94,No,14501,11645533.18
Switzerland,Europe,2022,Oct,18.3,77.0,Yes,None,2.24,79.54,988,67.74,594.71,75.85,Yes,47977,37430845.85
Indonesia,Asia,2015,Sep,12.3,10.1,No,None,-0.38,74.8,997,88.3,776.71,67.22,Yes,40960,33786773.56
Nepal,Asia,2013,Jul,29.0,3.6,No,None,3.51,69.19,1002,66.27,297.0,73.31,No,83049,62347864.58
Brazil,Americas,2012,Jan,24.0,87.5,No,Full,3.78,63.83,910,89.16,654.2,66.74,Yes,71285,34951801.01
Spain,Europe,2017,Nov,36.0,76.7,No,None,3.5,56.31,992,59.07,301.47,45.98,No,36738,19372048.77
UAE,Middle East,2012,Aug,27.3,24.9,No,None,2.88,67.88,1048,59.72,609.18,47.74,Yes,34918,26892678.55
Turkey,Middle East,2023,Nov,16.3,133.1,Yes,Partial,5.4,109.57,1066,85.91,634.65,43.0,No,67615,67741645.59
Mexico,Americas,2018,Oct,23.3,31.2,No,None,5.67,80.22,1036,84.44,437.64,60.65,Yes,24313,19065497.71
Kenya,Africa,2025,May,23.2,73.1,No,None,3.46,0.55,1060,76.4,741.29,72.32,No,86569,54339062.64
Bhutan,Asia,2018,Aug,33.3,91.9,No,None,1.62,54.06,1027,57.54,714.01,88.47,Yes,84337,60602704.65
India,Asia,2016,Jul,30.7,16.4,Yes,Full,3.8,36.99,1015,51.84,687.23,64.4,Yes,22904,21702410.96
India,Asia,2010,Sep,20.6,41.8,No,None,1.76,36.55,1040,63.39,670.53,48.78,Yes,55531,37627241.06
Italy,Europe,2010,Jan,22.8,125.8,No,None,2.64,71.28,991,46.14,751.07,52.12,Yes,30854,16802537.05
Japan,Asia,2022,Jun,13.0,21.7,No,Partial,3.54,36.46,1038,72.9,768.23,40.6,No,79262,58935683.14
USA,Americas,2016,Aug,27.2,15.4,No,Full,0.29,118.17,1002,60.69,785.66,57.19,Yes,63028,72462525.94
Kenya,Africa,2010,May,29.0,122.8,No,Full,4.02,43.71,1037,75.87,842.81,80.43,Yes,62553,43646193.85
Vietnam,Asia,2016,Feb,22.6,91.6,No,None,7.33,113.59,1000,40.94,695.33,53.62,No,48315,36501055.06
Russia,Europe,2010,Aug,18.9,121.1,Yes,Partial,1.32,27.94,980,58.36,674.77,63.6,No,55418,67226870.44
Greece,Europe,2016,Sep,19.3,56.6,Yes,Full,3.05,117.49,977,83.39,934.83,85.56,No,5676,5564066.12
Switzerland,Europe,2013,Jun,21.1,116.3,No,None,1.91,101.93,1050,63.83,445.97,57.22,No,6183,3083206.89
Indonesia,Asia,2018,Jun,23.9,146.8,Yes,None,5.32,54.11,1018,55.08,708.51,45.18,No,83563,46094569.76
India,Asia,2022,Jan,21.7,138.4,No,None,1.77,117.15,1013,45.03,752.01,71.03,Yes,52476,36840525.59
Morocco,Africa,2023,Sep,12.0,84.3,Yes,None,2.94,72.72,989,76.45,592.32,68.37,No,31802,17107990.87
Indonesia,Asia,2014,Feb,30.6,75.7,Yes,None,6.0,114.3,953,50.77,378.21,52.47,Yes,60691,39736927.91
Germany,Europe,2011,Jan,24.7,188.1,Yes,Partial,2.92,6.99,1035,80.39,627.77,79.05,Yes,86819,54448551.07
South Korea,Asia,2018,Feb,9.5,52.1,Yes,Full,2.53,39.25,1028,44.41,673.62,91.14,No,13657,8221056.74
Morocco,Africa,2016,Oct,17.6,144.6,Yes,None,1.01,65.46,1053,60.51,453.14,75.19,No,80756,27007160.44
China,Asia,2020,Nov,16.5,79.6,No,None,2.25,26.29,996,85.5,613.46,80.83,Yes,20668,20824106.97
USA,Americas,2013,Jan,20.3,165.1,No,None,4.34,31.77,946,52.6,421.43,47.17,No,99679,78198958.22
South Korea,Asia,2010,Jun,9.9,55.9,No,None,2.45,65.59,1038,59.32,629.33,84.62,No,25983,17233151.32
Vietnam,Asia,2010,Jun,23.7,172.9,No,Full,2.81,15.79,1038,58.56,702.11,44.03,No,27925,25956943.41
South Korea,Asia,2023,May,22.6,91.2,No,Full,3.83,94.02,1028,81.66,579.17,63.39,Yes,76825,45223888.81
Australia,Oceania,2011,Sep,19.4,84.1,No,None,3.43,69.96,984,76.33,526.98,54.6,Yes,70477,56621123.04
Argentina,Americas,2022,Nov,20.5,62.6,Yes,Partial,3.73,91.39,969,58.3,800.94,44.32,No,69132,50089780.32
Mexico,Americas,2020,Jan,24.6,80.1,No,None,4.35,41.32,1007,68.19,771.84,62.29,No,65245,44038183.59
Mexico,Americas,2020,Jan,35.8,90.9,Yes,None,3.43,77.04,1069,75.33,333.65,90.41,Yes,36780,22044549.02
UK,Europe,2020,Aug,20.0,62.2,Yes,Full,2.37,61.57,1006,48.0,658.18,92.17,Yes,98582,51104455.82
South Korea,Asia,2023,May,20.2,152.2,Yes,Partial,2.46,117.09,1052,79.39,361.15,61.22,No,79846,81976851.91
Indonesia,Asia,2023,Sep,16.1,28.0,Yes,Partial,2.08,12.45,979,56.37,542.76,89.34,No,63026,61878655.51
Switzerland,Europe,2012,Mar,32.4,106.0,No,None,4.52,100.18,973,42.98,675.51,65.74,Yes,79852,72900628.87
Egypt,Africa,2020,Jun,27.3,34.6,Yes,None,1.77,44.36,1065,49.59,278.97,68.02,No,65520,38348904.39
Italy,Europe,2018,Dec,10.5,29.0,No,Full,2.61,20.33,974,78.95,501.9,48.87,Yes,34406,23043896.33
UK,Europe,2015,Mar,22.4,23.3,No,None,0.47,81.22,987,74.74,597.2,94.86,No,70647,72765402.88
Switzerland,Europe,2011,May,27.0,83.9,No,None,4.49,8.12,997,43.09,606.56,42.58,No,87435,108292353.49
UK,Europe,2012,Nov,22.8,71.8,No,None,1.9,108.51,978,81.3,525.95,70.11,Yes,84321,61397999.86
Switzerland,Europe,2011,Dec,27.5,64.2,No,None,-0.34,12.08,943,42.68,516.77,88.91,No,27778,22068739.6
South Korea,Asia,2023,Dec,17.4,129.9,Yes,None,3.48,83.41,1014,87.07,339.62,69.39,No,18073,9593138.91
Turkey,Middle East,2015,Sep,23.0,105.6,Yes,None,3.24,46.44,969,67.08,753.67,94.84,Yes,73098,40983764.9
Japan,Asia,2021,May,24.1,85.4,No,Partial,2.87,17.18,969,83.81,406.65,50.74,Yes,68281,43058882.77
Australia,Oceania,2017,Jun,25.8,135.7,Yes,Partial,3.53,14.43,1003,74.56,530.21,48.77,Yes,48234,24132017.75
France,Europe,2015,Jan,28.1,68.3,No,None,2.88,92.74,1047,47.14,695.02,62.09,Yes,34428,21463352.1
Spain,Europe,2014,Dec,20.0,40.4,No,Partial,4.79,26.24,1008,76.39,551.97,67.86,Yes,79588,46558456.03
Egypt,Africa,2011,Oct,28.0,162.8,No,None,0.96,34.87,1001,83.01,590.88,60.31,No,81159,73743611.94
UK,Europe,2012,May,25.6,0.0,Yes,None,5.0,71.07,942,74.01,594.1,72.77,No,64224,56649119.3
Russia,Europe,2013,Dec,22.9,85.9,Yes,Full,4.36,7.8,1040,87.98,299.86,55.12,No,29249,24946604.42
UK,Europe,2012,Nov,20.2,151.2,Yes,None,5.57,86.67,1016,89.23,534.71,69.89,No,21347,18873728.02
Mexico,Americas,2014,Aug,20.4,75.9,No,Partial,1.2,51.11,992,82.13,662.58,57.85,No,72666,55504539.82
Nepal,Asia,2015,Sep,19.1,65.4,No,None,3.69,8.72,989,71.2,679.82,52.82,Yes,52083,51909118.61
Egypt,Africa,2023,Jun,23.1,35.6,No,Partial,4.29,25.3,1024,48.8,722.63,64.04,No,76983,50874669.75
Egypt,Africa,2024,Aug,31.0,76.4,Yes,None,2.35,106.8,982,80.34,769.86,54.4,No,66404,71520708.79
Egypt,Africa,2024,Aug,17.2,0.0,Yes,None,1.75,48.5,991,48.22,480.18,73.51,Yes,17072,17715697.42
Canada,Americas,2024,Oct,25.8,173.0,Yes,None,1.46,48.78,986,75.2,509.93,47.39,No,86996,74921232.23
Turkey,Middle East,2013,Oct,23.6,28.6,Yes,Partial,2.41,111.61,992,71.75,333.56,49.21,No,12892,11733596.77
Germany,Europe,2011,Oct,23.2,84.6,Yes,Partial,3.01,73.88,1026,71.04,436.82,90.78,Yes,48086,23053336.62
Brazil,Americas,2020,Dec,24.7,25.0,No,None,2.21,114.77,947,44.49,527.51,78.21,Yes,18619,11871461.68
Morocco,Africa,2021,Apr,7.3,0.0,Yes,None,1.62,96.7,984,75.01,490.43,61.14,Yes,52891,45666454.97
Indonesia,Asia,2020,Apr,24.1,109.4,No,None,1.54,14.31,1043,63.62,818.73,41.39,No,8779,3827027.73
Mexico,Americas,2024,Apr,5.4,56.7,No,None,0.16,26.36,1045,66.09,789.76,58.61,No,31413,21309305.92
Brazil,Americas,2013,Feb,26.0,107.7,Yes,Partial,0.64,72.61,1052,61.65,523.38,54.11,No,70231,72296948.02
Switzerland,Europe,2024,Dec,26.5,72.7,Yes,None,2.54,8.35,1043,89.19,719.37,62.68,No,86929,77822678.94
Brazil,Americas,2021,Nov,27.2,105.5,No,None,2.67,109.31,1034,46.58,604.15,93.9,No,8576,7432256.53
Germany,Europe,2015,Dec,26.4,168.7,No,Partial,3.07,69.39,995,65.62,371.18,79.79,Yes,58492,17006813.97
Argentina,Americas,2019,Feb,25.9,175.5,No,None,-0.09,118.13,953,53.16,823.61,88.56,No,49505,24334848.92
Spain,Europe,2018,Dec,21.2,41.7,No,Partial,4.14,109.87,968,50.18,741.2,63.29,Yes,48572,50664837.98
Germany,Europe,2025,Mar,17.2,90.7,Yes,None,3.02,83.53,1021,77.02,523.53,55.61,Yes,11129,7696517.09
France,Europe,2010,Sep,27.7,136.4,Yes,None,3.51,2.87,980,47.03,453.17,55.78,Yes,20595,6519417.89
South Korea,Asia,2020,Apr,20.9,25.8,No,None,3.16,4.14,962,65.77,667.94,74.49,No,68789,66554441.34
UAE,Middle East,2014,Apr,24.3,33.4,No,Partial,1.56,68.74,1008,43.33,612.65,80.16,Yes,5501,4793759.18
Morocco,Africa,2021,Nov,22.0,35.9,No,None,2.21,33.84,1026,61.01,572.21,40.78,Yes,23244,24434226.82
Egypt,Africa,2020,Jun,18.0,98.4,Yes,None,4.05,73.81,984,60.98,788.05,60.61,Yes,90279,89688482.89
Argentina,Americas,2017,Jun,21.1,132.1,Yes,None,3.59,31.93,996,59.15,553.12,41.09,No,98818,59958543.29
Canada,Americas,2020,Apr,22.8,42.5,Yes,None,2.66,73.8,1032,55.16,718.09,60.14,Yes,32927,42677536.91
Egypt,Africa,2017,Apr,7.4,143.7,No,None,4.47,56.62,1021,77.37,614.09,45.09,Yes,38849,44949898.4
UK,Europe,2022,Nov,16.7,55.4,Yes,Full,2.99,87.0,1009,88.4,793.89,79.32,No,41366,37158897.85
Egypt,Africa,2022,Nov,27.4,85.2,No,Partial,4.12,29.35,1019,87.37,535.45,60.5,Yes,27121,24867426.24
Greece,Europe,2010,Jul,11.1,35.2,Yes,None,2.87,19.01,989,69.71,476.88,82.94,Yes,18597,11820939.01
Switzerland,Europe,2021,Sep,30.0,100.9,Yes,None,4.33,55.62,1012,46.04,750.38,90.98,Yes,44261,27600578.3
Morocco,Africa,2011,Oct,8.8,2.2,Yes,None,3.36,105.24,1059,88.73,586.8,43.87,No,64526,63151399.17
Bhutan,Asia,2012,Nov,31.5,92.4,Yes,None,4.27,53.93,960,85.0,539.76,44.08,Yes,6823,6514066.03
China,Asia,2013,Jul,18.6,44.5,No,None,5.52,27.14,985,54.44,757.75,82.68,No,44976,36019340.29
Russia,Europe,2012,Mar,29.1,76.2,Yes,None,3.33,106.59,938,52.71,844.91,41.37,No,84344,50684023.7
Nepal,Asia,2014,Sep,26.2,4.8,Yes,Partial,0.47,3.83,1036,65.83,608.06,78.34,Yes,91232,71402605.23
Australia,Oceania,2021,Aug,12.5,91.8,Yes,None,3.13,45.65,955,69.74,589.71,62.99,No,6858,6300512.64
South Korea,Asia,2018,Jul,13.2,70.7,No,None,3.07,21.55,983,61.74,444.31,70.6,Yes,48230,35257872.31
Kenya,Africa,2023,May,24.5,82.3,No,None,3.77,30.74,1016,49.21,644.21,58.72,Yes,41042,45295531.59
Germany,Europe,2016,Jul,20.3,91.8,No,None,3.12,75.21,1009,54.63,591.52,84.06,Yes,8529,8475143.86
Switzerland,Europe,2010,Sep,21.4,146.3,No,Partial,0.73,12.06,1000,65.74,357.15,83.1,No,54188,32468282.09
Argentina,Americas,2014,May,12.5,111.4,Yes,None,3.78,77.33,1000,42.34,592.6,44.7,Yes,98440,88684056.4
Turkey,Middle East,2024,Jun,11.3,69.2,Yes,None,1.65,48.59,1019,85.28,508.71,77.86,Yes,92970,80225020.86
New Zealand,Oceania,2018,Sep,26.5,193.5,No,Full,2.04,104.74,1030,51.88,459.69,75.15,No,39392,23587649.93
Kenya,Africa,2011,Jun,21.2,79.8,No,None,1.59,40.82,985,79.28,636.39,58.38,No,88738,68353934.13
China,Asia,2019,Nov,18.1,32.7,No,None,3.03,43.68,1030,56.58,837.83,52.05,No,60276,62173705.73
South Korea,Asia,2015,Oct,14.4,53.9,Yes,None,0.41,9.92,991,62.47,610.88,83.3,No,17225,18758562.81
Canada,Americas,2010,Jul,18.7,72.6,No,None,5.54,22.56,1026,55.89,474.26,60.12,No,76909,74757409.41
Bhutan,Asia,2011,Apr,19.6,123.5,No,None,2.49,87.51,1009,83.0,863.67,48.26,No,69745,60617143.58
Thailand,Asia,2016,Dec,19.8,129.1,Yes,None,1.17,20.4,968,50.8,509.2,52.84,No,99289,90726296.84
New Zealand,Oceania,2017,Sep,22.8,84.3,Yes,None,-0.05,100.9,1021,45.46,615.15,80.13,No,53409,26134613.78
UAE,Middle East,2016,Aug,21.4,14.1,Yes,Partial,1.54,22.72,997,56.43,374.66,48.04,No,79908,71653792.37
Kenya,Africa,2019,May,22.5,24.9,No,None,3.18,100.0,1004,87.46,538.64,81.13,Yes,71337,46473864.56
Spain,Europe,2014,Dec,17.9,143.3,Yes,None,1.95,16.8,1094,61.2,710.36,85.78,Yes,31491,30008372.97
USA,Americas,2016,Aug,24.1,137.5,No,Partial,4.28,51.5,984,51.68,446.96,41.8,No,78873,48046401.8
Switzerland,Europe,2022,Jan,17.9,64.6,Yes,None,2.76,30.41,912,75.15,548.57,78.65,No,26355,16800740.71
Kenya,Africa,2015,Oct,24.3,95.3,Yes,Full,4.42,73.91,1000,67.3,438.95,92.75,No,19583,18913871.2
Switzerland,Europe,2012,Apr,10.8,124.6,No,None,5.16,12.11,1028,61.79,627.67,87.24,Yes,29942,24522011.18
Egypt,Africa,2015,Jan,17.1,0.0,Yes,None,4.5,116.59,961,68.14,620.08,67.06,No,91275,66053142.5
Switzerland,Europe,2013,Sep,15.4,81.3,Yes,None,2.18,115.88,1023,58.73,648.3,64.46,Yes,16457,12838080.47
France,Europe,2016,Sep,20.5,106.4,Yes,None,2.02,78.95,1067,81.28,638.62,62.62,Yes,18984,18410494.27
India,Asia,2024,May,18.2,96.1,No,None,6.25,20.66,1053,87.34,615.92,82.8,Yes,9062,6346948.53
Australia,Oceania,2023,Dec,20.6,176.2,No,Full,1.98,89.2,1068,57.84,791.05,45.28,Yes,54313,28207672.86
Indonesia,Asia,2010,Oct,31.1,123.4,Yes,None,4.55,112.55,1010,61.27,596.48,61.14,No,43098,33427136.98
New Zealand,Oceania,2024,Sep,26.1,61.3,No,None,3.69,57.4,1019,71.87,806.21,82.18,Yes,29625,31321910.41
Nepal,Asia,2021,Aug,26.2,111.9,Yes,Partial,5.0,68.12,979,80.71,710.16,65.97,Yes,40566,39285113.51
India,Asia,2023,Sep,40.0,46.1,Yes,None,3.39,104.63,965,57.44,673.15,68.18,No,7224,5953700.59
India,Asia,2011,Apr,23.7,97.2,No,None,1.59,92.8,1031,58.85,623.67,77.82,No,62664,45933338.31
Brazil,Americas,2019,Mar,20.4,104.3,No,None,3.59,78.79,1021,76.03,345.5,63.9,No,17548,11786192.13
Argentina,Americas,2020,Aug,15.4,53.8,Yes,None,1.61,49.63,1015,49.51,770.5,69.48,No,46375,33456418.31
Nepal,Asia,2012,Feb,16.7,153.3,Yes,None,3.13,42.59,1008,64.18,775.6,49.98,No,91840,77158940.0
Turkey,Middle East,2018,Dec,29.8,29.0,No,None,1.86,103.58,955,68.45,633.97,48.65,Yes,53804,47063247.17
Canada,Americas,2010,Oct,21.9,74.4,No,Full,2.37,56.36,965,60.74,546.17,42.35,No,96807,60513675.09
Mexico,Americas,2025,Mar,26.5,68.3,Yes,None,2.05,110.09,1069,48.92,585.03,62.27,No,96146,52522254.27
Indonesia,Asia,2021,Nov,18.9,6.8,No,None,1.16,87.28,1006,52.89,702.95,85.69,Yes,72777,28275702.56
Argentina,Americas,2015,Sep,28.3,9.1,No,Partial,1.35,72.15,1013,70.96,588.51,63.5,Yes,34983,26207266.99
Indonesia,Asia,2023,Oct,26.0,52.2,Yes,Partial,4.45,17.39,1050,87.03,595.51,80.17,Yes,49799,59001527.38
Russia,Europe,2013,Apr,28.8,47.1,No,None,4.15,4.96,981,73.82,741.5,87.25,Yes,86461,65318635.26
Switzerland,Europe,2024,Nov,18.9,81.2,Yes,None,1.98,2.83,983,77.27,597.44,42.13,Yes,44204,14786412.18
Mexico,Americas,2023,Jan,35.8,100.8,Yes,None,1.93,107.29,1045,60.15,681.56,57.39,No,39242,36065691.61
Germany,Europe,2021,Feb,24.2,134.2,No,Partial,2.84,88.85,1017,76.13,517.51,47.84,No,92110,101291935.44
New Zealand,Oceania,2015,Aug,26.7,76.4,No,None,4.47,40.03,942,62.13,434.82,55.75,Yes,105579,111873244.74
Nepal,Asia,2020,Jan,18.7,33.5,No,None,2.41,75.67,1029,55.2,522.81,92.34,No,70056,71626901.64
UK,Europe,2014,Mar,22.0,16.2,Yes,Full,5.56,100.09,977,83.74,668.48,68.56,Yes,13071,9714957.01
UK,Europe,2015,Nov,22.4,114.1,No,None,4.33,4.84,1007,59.44,768.26,72.77,Yes,25571,20665720.96
Italy,Europe,2011,Dec,15.7,75.4,No,None,3.89,113.42,964,82.52,816.7,45.96,No,13932,16237990.34
Argentina,Americas,2011,Feb,17.4,81.0,Yes,None,3.7,95.46,965,62.57,682.42,85.65,No,45445,41679312.62
Russia,Europe,2012,Jan,21.6,12.8,No,None,3.94,30.7,997,89.31,564.0,68.16,No,8184,6952995.65
Italy,Europe,2017,Sep,18.9,111.4,No,None,6.19,87.65,1039,59.98,755.42,72.18,No,19143,18675995.06
Mexico,Americas,2021,Jan,19.1,0.0,Yes,None,2.11,78.29,1022,76.55,487.21,55.58,No,21421,17219532.53
Canada,Americas,2019,Aug,17.2,79.0,No,None,4.56,107.81,994,49.92,701.84,86.53,No,50684,60908346.63
Germany,Europe,2023,Apr,21.7,103.1,No,Partial,5.1,66.56,931,84.85,493.53,81.54,Yes,43752,39252140.69
Mexico,Americas,2013,May,27.9,82.4,No,None,3.48,56.19,987,83.1,430.6,53.03,No,8077,6140376.8
France,Europe,2014,Jun,31.9,27.2,Yes,None,2.13,115.29,1008,65.92,636.42,68.52,No,36548,25766933.61
Egypt,Africa,2022,Jan,33.7,175.3,No,None,2.64,69.56,980,49.82,494.86,43.53,Yes,17967,20238640.46
UK,Europe,2011,Jun,23.6,57.7,No,None,3.86,80.89,978,41.78,341.8,57.03,Yes,34579,26255146.59
Kenya,Africa,2021,Mar,20.2,70.0,Yes,None,1.85,20.22,1008,78.42,848.95,62.45,No,90696,67843781.99
Morocco,Africa,2017,Sep,23.5,66.0,Yes,None,2.13,108.69,1008,67.52,639.03,52.18,No,66334,27519896.78
France,Europe,2025,Aug,21.3,78.5,No,None,4.21,27.44,976,55.84,516.74,58.19,No,30046,24920990.37
UAE,Middle East,2022,Oct,26.0,44.3,No,None,2.91,69.34,1007,55.86,471.1,86.25,No,61855,67850151.75
Greece,Europe,2024,Jun,23.3,87.9,Yes,None,4.62,33.05,1033,85.12,449.7,88.88,Yes,60735,43367875.92
Brazil,Americas,2022,Nov,33.3,105.0,No,Partial,6.0,116.14,974,53.51,554.85,84.7,Yes,34686,36622429.97
Indonesia,Asia,2018,Feb,19.0,161.0,Yes,None,1.95,112.72,1006,76.4,945.99,89.47,No,46097,39599583.27
Nepal,Asia,2025,Dec,19.4,70.7,No,None,3.8,97.57,978,81.61,605.52,94.4,No,90910,93294372.14
Thailand,Asia,2024,Nov,18.2,83.8,No,Partial,3.06,103.9,1039,85.2,879.59,88.88,Yes,27041,18596885.13
New Zealand,Oceania,2015,Jan,33.9,59.1,Yes,None,3.68,100.58,1008,80.64,621.93,56.54,Yes,17803,12686935.52
Japan,Asia,2019,Feb,22.6,26.2,No,None,5.14,59.15,997,63.38,411.48,56.18,Yes,74623,72984733.15
Germany,Europe,2013,Jun,27.6,76.6,Yes,Full,4.22,45.49,998,56.39,567.44,73.75,No,6615,6142678.02
New Zealand,Oceania,2010,Dec,17.4,161.7,Yes,None,4.74,107.75,991,49.33,663.53,42.73,No,29070,22436445.81
Kenya,Africa,2025,Feb,18.2,0.0,Yes,None,4.94,5.76,990,80.98,458.67,94.36,No,42333,50971051.81
Vietnam,Asia,2024,Aug,16.9,45.4,Yes,None,4.14,69.28,987,76.79,557.12,64.06,Yes,78667,69432424.39
South Africa,Africa,2020,Aug,30.0,9.8,No,None,2.36,108.35,982,79.77,410.96,60.46,No,109528,109810400.2
Germany,Europe,2013,Feb,31.0,0.0,Yes,Full,3.12,10.97,1012,89.95,735.39,89.26,Yes,38880,37587822.24
Canada,Americas,2013,Aug,18.2,45.7,Yes,None,-0.13,111.54,1026,70.88,816.94,94.48,No,50292,57592493.96
Spain,Europe,2013,Nov,21.0,54.5,Yes,Partial,3.23,108.08,1022,83.34,543.45,89.66,Yes,29566,28136159.4
UAE,Middle East,2019,Oct,17.5,15.2,Yes,None,3.88,13.32,985,53.61,600.35,80.12,Yes,44515,45925115.29
Canada,Americas,2013,Dec,23.1,138.7,No,None,1.93,92.77,986,69.98,806.45,59.22,Yes,39353,30414533.0
Italy,Europe,2014,Mar,26.7,131.0,Yes,None,0.02,106.87,945,43.88,508.26,44.81,Yes,13945,11638719.83
Kenya,Africa,2015,Mar,22.2,117.3,No,None,2.07,0.96,993,73.88,743.16,47.98,No,17295,12418992.09
Germany,Europe,2019,May,25.2,75.5,Yes,Partial,3.43,88.19,1022,59.82,422.76,43.79,Yes,47483,53655823.18
Russia,Europe,2025,Feb,35.9,59.4,Yes,Partial,2.77,67.39,1010,79.87,221.97,67.52,No,23299,18385962.89
Germany,Europe,2015,Mar,17.6,90.4,Yes,None,3.86,115.73,1011,78.03,862.51,57.69,Yes,21427,20805076.96
Vietnam,Asia,2022,May,18.6,123.7,No,Full,4.17,69.51,977,49.04,629.69,73.91,Yes,37488,26056609.62
Japan,Asia,2024,Mar,22.3,141.0,No,None,1.41,80.6,1001,54.77,619.52,82.05,No,90819,68397202.25
Greece,Europe,2017,Mar,21.9,23.6,Yes,None,5.53,71.64,1049,53.98,465.08,86.8,No,62405,50942691.94
New Zealand,Oceania,2022,Oct,26.4,104.2,No,None,1.85,109.26,991,58.48,730.39,72.62,No,8288,4493570.48
Turkey,Middle East,2011,Sep,23.0,55.8,No,None,2.63,1.15,1012,68.95,461.56,83.05,No,16437,11371690.91
Bhutan,Asia,2024,Aug,18.9,224.9,No,None,3.63,115.57,1005,46.21,415.65,79.08,No,86800,66750426.34
South Korea,Asia,2011,Jan,31.0,97.1,Yes,Partial,2.23,69.97,1034,46.74,545.86,54.04,No,5934,4611941.95
Australia,Oceania,2011,May,18.2,98.2,No,None,3.96,4.37,1011,74.58,420.15,92.99,Yes,24169,21495822.58
Japan,Asia,2011,Dec,27.2,36.4,Yes,None,4.68,36.78,929,76.73,535.14,56.75,No,54163,48897797.55
Turkey,Middle East,2014,Feb,28.7,0.0,No,Partial,0.56,81.9,1009,76.27,637.33,59.72,Yes,87814,85533309.19
Vietnam,Asia,2013,Jan,23.8,87.4,Yes,None,1.68,25.56,1010,56.12,480.05,94.0,Yes,23450,23299383.91
Brazil,Americas,2014,Aug,29.3,178.9,Yes,Partial,3.71,83.13,1018,55.81,678.15,71.1,Yes,26192,22428489.67
South Korea,Asia,2010,Jul,28.8,45.3,Yes,None,0.32,60.64,952,47.18,646.3,56.1,No,27870,17850473.74
South Korea,Asia,2018,Dec,22.4,56.1,No,Partial,4.99,13.64,1002,69.64,363.19,49.68,Yes,55791,55086724.98
Kenya,Africa,2015,Apr,26.1,59.5,Yes,Partial,3.28,26.64,987,61.51,337.52,86.16,No,9903,9891059.38
Kenya,Africa,2012,Nov,23.7,21.2,No,None,3.54,110.77,1020,83.04,840.66,74.99,Yes,84438,76325719.34
Morocco,Africa,2023,Mar,26.3,24.1,Yes,None,4.12,92.09,1036,68.79,536.44,53.82,Yes,98874,69935901.78
Italy,Europe,2016,Mar,28.0,108.7,No,Full,5.06,23.49,1004,56.35,706.89,67.94,No,75293,61839783.23
Kenya,Africa,2019,Dec,20.8,123.8,No,Partial,3.02,7.16,974,74.34,706.45,65.34,No,29640,18039627.08
South Africa,Africa,2016,Jun,20.5,107.4,Yes,None,4.46,25.3,985,78.44,486.21,90.63,Yes,88490,77573951.33
South Korea,Asia,2014,Mar,13.8,45.7,No,None,4.08,84.7,952,76.7,528.11,64.66,No,44418,36005883.56
Canada,Americas,2017,Dec,31.5,51.6,No,None,2.32,36.44,1001,58.64,657.82,77.8,No,92919,88566896.27
