country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
Bhutan,Central,2016,2,24.41,95.1,0,0,0.45,67.8,552.0,31.9,287.28,94.45,0,142341,32612480
Thailand,East,2015,8,27.15,115.3,0,0,2.11,65.95,953.0,27.15,296.0,42.14,0,4073616,933327164
Nepal,Central,2019,3,27.08,84.5,0,0,3.67,72.67,517.0,42.1,327.81,85.45,0,175804,40279360
Sri Lanka,South,2019,11,27.23,137.0,0,0,1.95,61.27,1522.0,71.33,358.31,94.66,0,384998,88208876
Sri Lanka,East,2018,5,28.23,87.8,0,1,3.61,69.46,702.0,58.56,294.27,58.46,0,289527,66335023
Thailand,South,2019,6,29.97,59.6,0,0,1.74,68.51,810.0,48.07,287.37,41.13,1,4121802,944367307
Nepal,South,2016,1,21.77,129.4,0,0,3.58,77.97,1150.0,97.01,405.32,66.73,1,236675,54225829
India,North,2021,1,16.27,32.3,0,0,4.65,54.2,803.0,70.57,325.64,60.26,1,1169763,268010432
Bhutan,North,2019,9,26.02,144.8,0,0,2.68,64.9,833.0,95.94,362.51,48.65,0,211348,48423029
Nepal,South,2019,9,30.28,96.0,1,0,2.54,71.23,1110.0,97.97,300.58,85.52,1,370468,84879833
Sri Lanka,East,2024,6,22.93,96.5,0,0,4.09,78.24,1024.0,12.0,218.22,89.07,0,328510,75266619
India,East,2020,11,20.83,55.0,0,0,0.82,68.55,1082.0,42.52,283.72,59.62,1,1135973,260268630
Thailand,North,2016,2,23.05,-10.1,1,0,4.21,69.02,817.0,7.55,197.44,55.71,0,4155966,952194797
Thailand,Central,2016,11,23.72,142.7,1,0,4.65,58.84,756.0,58.36,345.7,44.96,1,4184783,958797209
Bhutan,West,2020,12,20.24,58.5,0,0,4.01,77.08,756.0,33.85,286.39,43.66,1,115159,26384672
Nepal,South,2024,6,30.85,68.2,0,0,3.52,86.25,697.0,37.9,381.33,62.46,1,132794,30425118
India,North,2017,8,27.95,135.0,0,0,3.58,88.75,1372.0,9.48,299.74,50.04,1,1061706,243252935
Thailand,Central,2019,6,15.33,60.3,1,0,4.16,67.18,1189.0,91.04,209.83,57.41,0,4298234,984790552
Sri Lanka,North,2017,10,24.1,84.8,0,0,4.22,62.79,868.0,33.0,391.91,74.98,0,283314,64911531
India,North,2016,12,24.32,42.0,0,0,2.42,82.96,1054.0,21.71,298.46,85.93,0,1107496,253744118
Sri Lanka,North,2016,3,23.5,132.2,0,0,3.96,72.29,853.0,21.03,228.27,65.72,1,331999,76066002
Nepal,North,2019,11,30.96,86.2,0,0,3.3,80.56,1483.0,70.71,248.84,46.75,0,257487,58994174
Nepal,West,2023,10,26.73,158.1,0,0,5.41,84.51,1137.0,33.18,325.0,61.18,0,150915,34576913
India,South,2023,5,25.91,107.0,0,0,0.84,61.79,1561.0,16.68,356.01,42.51,0,1025512,234960341
Thailand,North,2020,1,25.66,88.3,1,0,3.86,68.65,1064.0,66.93,313.28,85.32,0,4246715,972986769
Bhutan,North,2023,6,19.14,159.6,0,0,4.33,73.36,1392.0,14.16,334.37,44.7,1,42876,9823541
Thailand,South,2021,7,29.99,160.1,0,0,1.42,74.09,353.0,28.91,307.77,94.8,0,4115113,942834756
Bhutan,Central,2022,8,20.63,120.5,1,0,2.8,76.67,1178.0,57.3,239.36,90.09,0,299985,68731110
Nepal,Central,2018,7,23.33,107.1,0,0,6.35,64.6,619.0,7.65,225.82,64.6,1,153186,35097234
Thailand,North,2015,10,23.52,119.4,0,0,2.19,69.51,1010.0,24.16,352.41,75.31,0,4087183,936435570
Nepal,North,2017,4,33.23,85.6,0,0,5.55,67.84,817.0,68.99,303.17,90.51,1,259854,59536489
India,North,2023,5,24.98,114.2,0,0,0.91,68.68,1165.0,22.86,246.25,88.69,1,1136875,260475292
India,North,2015,7,20.34,87.5,0,0,4.38,79.03,1454.0,93.2,331.64,93.74,0,1259063,288470415
Nepal,Central,2024,12,26.04,134.5,0,0,0.25,59.67,1033.0,63.37,319.95,81.52,0,233897,53589347
Bhutan,South,2021,2,26.81,121.2,0,0,2.69,83.01,1128.0,3.86,201.99,45.95,0,121463,27829014
Sri Lanka,East,2017,1,31.96,127.0,0,0,2.87,76.61,1200.0,45.27,314.82,65.45,0,338297,77508969
India,Central,2022,1,14.93,134.6,0,0,5.23,60.52,891.0,97.36,264.58,65.1,0,1238305,283714443
Bhutan,West,2023,10,28.41,143.5,1,0,4.06,65.21,926.0,21.18,285.27,55.09,0,165300,37872735
Nepal,Central,2022,2,21.15,103.4,0,0,4.0,78.83,954.0,13.14,379.41,67.8,1,106537,24409241
Bhutan,North,2018,7,30.66,151.5,0,0,3.45,65.04,1105.0,24.67,259.8,84.89,1,157919,36181636
Thailand,South,2019,5,33.52,82.6,0,0,4.44,68.41,1217.0,3.34,358.26,80.21,0,4044149,926575828
Sri Lanka,Central,2015,9,24.12,120.0,0,1,2.22,75.65,1493.0,50.85,290.07,83.16,1,287249,65813099
Bhutan,North,2023,6,27.8,182.4,1,0,1.49,72.79,893.0,36.59,238.2,70.25,0,227571,52139965
Sri Lanka,East,2021,1,22.94,6.9,0,0,4.04,62.8,1439.0,34.2,269.01,92.17,1,381347,87372377
Thailand,East,2024,12,29.73,93.9,0,0,1.3,81.98,846.0,11.96,338.58,55.97,1,4054647,928981079
Sri Lanka,North,2024,11,21.35,96.5,0,0,2.78,63.9,1177.0,81.9,322.06,91.94,0,413894,94829388
Bhutan,North,2021,1,23.17,81.4,0,0,3.14,84.11,1015.0,11.34,348.84,92.96,0,91892,21053849
Nepal,Central,2023,10,31.04,128.8,0,0,2.41,77.17,1016.0,56.2,344.59,82.54,0,209654,48034908
Thailand,North,2015,2,26.91,115.8,0,0,6.56,67.77,609.0,23.28,286.37,73.44,0,4118863,943693938
Nepal,East,2016,8,24.48,88.1,1,0,3.48,59.08,1194.0,74.2,297.24,61.95,0,281431,64480107
Bhutan,East,2021,3,20.87,105.9,0,0,3.09,61.56,1387.0,13.02,289.26,59.96,1,101687,23298032
Sri Lanka,East,2024,11,17.3,164.8,0,0,3.13,79.3,1070.0,49.29,343.84,94.03,0,365518,83745713
India,East,2018,8,25.33,195.9,0,0,2.13,75.71,968.0,41.66,240.35,49.95,0,1147602,262933011
Thailand,North,2015,3,26.37,84.2,1,0,3.19,64.98,1538.0,14.86,361.04,43.11,0,4067359,931893591
Nepal,East,2020,5,28.13,142.4,0,0,2.65,88.5,1404.0,4.61,342.01,78.9,0,109861,25170820
Bhutan,East,2023,9,17.85,121.6,0,0,1.91,77.59,986.0,51.62,265.74,53.28,0,180489,41352765
Bhutan,Central,2016,9,25.93,98.3,0,0,0.64,67.83,842.0,51.87,345.68,92.81,0,184850,42351936
Nepal,West,2020,8,19.42,121.0,0,0,5.0,68.42,1451.0,67.15,284.88,48.96,0,212759,48746311
Thailand,Central,2015,12,20.04,68.5,0,1,3.69,65.21,992.0,65.27,365.83,88.41,1,4080564,934919056
Sri Lanka,East,2015,11,23.63,60.3,0,0,5.25,81.52,1177.0,33.56,293.28,52.03,0,289474,66322880
Sri Lanka,Central,2023,11,25.16,103.1,0,0,4.48,60.47,1283.0,16.07,330.19,42.31,0,229818,52654786
Bhutan,West,2018,6,16.43,184.5,0,0,3.57,62.13,965.0,52.2,251.09,85.03,1,209366,47968923
Sri Lanka,West,2016,3,21.48,102.9,0,0,3.31,64.75,1356.0,84.81,378.75,48.31,1,367641,84232125
Sri Lanka,Central,2019,7,33.94,129.5,0,0,3.87,69.75,1173.0,28.63,382.01,60.82,1,256760,58827607
Bhutan,South,2023,1,27.71,109.2,0,0,2.84,59.29,1490.0,39.58,281.49,86.55,0,166920,38243901
Thailand,East,2018,3,19.91,147.2,1,0,7.0,72.08,1254.0,96.32,253.66,46.92,0,4292466,983469016
Sri Lanka,North,2018,8,22.87,132.3,0,0,3.45,68.0,835.0,68.88,265.63,86.63,0,431679,98904201
Sri Lanka,West,2023,3,21.75,101.3,0,0,5.65,83.87,1135.0,4.21,278.41,68.6,0,282705,64772000
Nepal,Central,2024,4,21.59,117.6,0,0,3.44,66.31,1244.0,36.88,206.53,80.39,1,245254,56191408
Nepal,South,2022,7,22.46,124.9,0,0,1.14,76.01,915.0,63.28,337.4,60.05,0,205157,47004578
India,West,2024,2,29.82,81.9,0,0,2.58,81.58,809.0,65.11,367.15,53.59,0,1114373,255319743
Thailand,East,2017,2,31.04,71.1,0,0,3.15,77.74,1122.0,52.97,237.17,83.71,1,4218335,966484481
India,East,2023,6,21.92,69.8,0,0,1.63,84.3,1236.0,99.01,240.85,48.07,1,1262633,289288356
Bhutan,North,2024,6,33.88,143.1,0,0,5.47,83.1,922.0,34.12,403.31,93.82,0,105399,24148508
Bhutan,Central,2023,8,27.12,65.4,0,0,4.57,63.89,1104.0,36.3,208.83,85.31,1,210358,48196205
Nepal,Central,2015,3,23.17,99.6,0,0,3.13,75.61,929.0,67.62,306.7,43.66,0,197132,45165928
Nepal,South,2017,9,21.02,90.1,0,1,5.14,69.0,775.0,22.21,280.25,88.4,0,81691,18716646
Thailand,West,2021,7,16.8,69.9,0,1,6.46,83.45,440.0,59.35,271.11,44.78,0,4094988,938223813
India,West,2024,12,20.3,-6.9,0,0,4.82,84.92,1075.0,96.69,339.17,62.4,0,1200086,274957890
Bhutan,East,2023,1,16.85,122.1,0,0,2.65,71.12,488.0,90.73,387.66,79.46,0,229834,52658452
India,West,2023,11,21.92,101.3,0,0,0.38,56.8,1274.0,53.06,322.01,45.94,0,1119790,256560860
Thailand,West,2015,1,23.87,108.0,0,0,2.49,64.78,1060.0,63.22,285.01,40.93,1,4161870,953547493
Bhutan,Central,2019,1,39.11,96.1,0,0,1.05,68.0,296.0,49.97,347.27,84.07,0,172107,39432322
India,East,2023,10,30.31,187.9,0,0,2.39,70.46,1006.0,52.39,288.84,68.76,0,1165132,266949399
Thailand,South,2019,8,29.96,28.7,0,0,3.84,85.47,906.0,24.13,352.36,58.41,0,4062134,930696464
Thailand,Central,2018,12,25.06,83.3,1,1,2.85,66.48,1308.0,94.24,256.18,49.73,0,4202429,962840175
India,Central,2017,10,26.46,138.5,0,0,3.27,58.5,1341.0,81.09,363.27,58.38,1,1177690,269826627
Nepal,West,2018,5,27.92,90.4,0,0,5.32,82.09,1010.0,61.01,354.02,61.44,1,190304,43601530
Thailand,Central,2019,12,14.69,103.7,0,0,4.06,65.44,860.0,1.87,451.96,86.53,1,3979560,911777509
Nepal,Central,2015,7,24.27,144.2,0,0,4.56,58.49,1170.0,0.04,269.13,89.19,1,147492,33792652
Bhutan,West,2016,10,28.81,61.0,0,0,3.06,83.25,1081.0,31.54,268.14,93.6,0,169731,38887944
Nepal,Central,2024,5,23.28,162.1,0,0,4.1,87.02,1523.0,54.91,222.92,45.44,0,219333,50252514
India,South,2024,4,25.8,167.5,0,0,3.12,57.94,647.0,54.71,230.91,73.26,0,1191409,272969858
Nepal,North,2024,12,27.52,124.1,0,0,3.77,69.86,1367.0,79.46,336.93,77.9,0,264515,60604395
Nepal,South,2016,3,29.59,108.1,0,0,3.04,73.55,1138.0,71.31,252.48,90.92,0,285677,65452930
Nepal,West,2024,11,30.1,43.5,0,0,4.2,69.65,992.0,24.11,370.74,84.64,0,120167,27532080
Bhutan,South,2021,4,19.63,116.6,0,0,4.77,66.95,885.0,71.55,312.62,48.86,0,175694,40254158
Bhutan,Central,2024,8,28.41,89.7,0,0,3.68,80.02,1238.0,53.92,364.86,93.73,0,172643,39555127
Nepal,North,2020,11,26.82,66.5,0,0,3.84,76.54,1411.0,76.72,253.61,74.77,1,278529,63815215
Nepal,North,2016,12,27.15,84.9,0,0,0.95,72.58,598.0,43.4,393.0,65.88,0,137228,31441014
Thailand,Central,2022,5,22.84,71.3,0,0,2.56,83.32,1355.0,75.32,241.34,86.87,0,4237132,970791158
Thailand,South,2016,11,18.52,107.2,0,0,2.65,75.61,1007.0,67.02,304.73,92.71,1,4209438,964446043
Nepal,South,2017,4,21.88,106.5,1,1,1.5,77.0,812.0,31.86,329.36,59.51,1,110505,25318370
Bhutan,West,2022,5,22.23,146.4,0,0,2.49,72.93,1270.0,79.0,356.57,72.64,0,190671,43685615
Nepal,North,2021,8,27.63,132.2,0,0,5.2,75.81,895.0,9.32,356.65,56.96,0,76951,17630640
Bhutan,East,2018,8,27.34,155.2,1,0,3.19,71.99,378.0,77.53,346.57,63.59,0,264242,60541847
Sri Lanka,West,2016,7,20.98,84.2,1,0,2.92,80.24,1103.0,77.37,354.52,41.73,1,400444,91747789
Sri Lanka,West,2016,12,23.25,128.1,0,0,4.79,82.31,1066.0,10.87,337.73,83.2,1,268263,61463119
Nepal,Central,2021,9,27.37,87.2,0,0,4.19,93.49,417.0,43.06,322.74,59.31,0,155467,35619845
India,South,2020,6,18.2,134.2,0,0,3.66,71.17,1037.0,89.11,311.12,53.67,1,1197926,274463002
Thailand,Central,2016,1,20.41,206.9,0,0,4.21,82.32,989.0,53.02,296.6,90.59,0,4184634,958763071
Nepal,Central,2023,3,23.52,84.2,0,0,3.83,65.45,1237.0,97.05,290.84,64.22,1,293305,67200620
India,East,2019,1,22.55,48.6,0,0,2.24,59.09,1307.0,47.26,268.08,84.04,0,1174044,268991274
Bhutan,Central,2015,11,18.28,68.0,1,0,3.85,71.69,1005.0,52.58,308.72,89.8,0,242415,55540950
Bhutan,South,2020,8,17.38,51.2,0,0,2.63,85.16,1000.0,64.18,368.44,48.69,0,150808,34552398
Bhutan,Central,2023,5,22.44,111.9,0,0,3.13,75.77,1501.0,93.59,282.31,93.23,0,295803,67772950
Thailand,North,2015,3,24.78,93.2,0,0,2.99,71.73,1235.0,52.98,277.23,45.1,0,4158646,952808826
Nepal,North,2017,8,26.7,119.7,0,1,4.21,80.2,983.0,67.13,232.53,46.38,0,170278,39013270
India,North,2020,9,27.4,98.3,0,0,6.14,74.56,1238.0,91.64,329.0,63.26,1,1214797,278328404
India,West,2017,7,21.3,123.0,1,0,2.91,69.33,1248.0,70.71,333.06,75.96,0,1218397,279153218
Nepal,Central,2017,12,17.56,99.5,0,0,1.35,77.94,741.0,9.41,336.0,80.15,1,103161,23635748
India,South,2018,11,20.88,118.7,1,0,5.07,59.59,972.0,1.03,327.84,44.54,0,1065383,244095392
Thailand,Central,2019,11,30.4,130.3,0,0,5.31,99.31,700.0,68.22,386.18,74.62,1,4153731,951682725
Thailand,North,2018,8,25.54,118.2,1,0,6.12,57.71,805.0,97.46,301.82,94.82,0,4323637,990610765
Bhutan,North,2023,10,21.78,60.2,1,0,5.29,84.14,1250.0,39.97,309.51,73.95,1,189717,43467040
Sri Lanka,South,2018,8,23.47,66.0,1,0,5.11,79.33,806.0,25.57,322.87,84.35,1,350569,80320671
Nepal,East,2018,1,26.67,99.2,0,0,6.16,75.13,1532.0,11.92,291.17,91.66,1,146337,33528024
India,South,2016,3,26.85,140.2,0,0,5.25,58.08,697.0,3.45,269.16,67.93,0,1068259,244754327
India,South,2023,7,20.07,97.1,1,1,6.25,79.95,670.0,47.17,319.82,65.86,0,1108481,253969797
India,Central,2021,5,31.68,120.5,0,0,6.35,64.11,719.0,46.22,311.09,59.21,1,1131231,259182166
Bhutan,East,2016,2,31.23,100.7,0,1,3.33,72.95,1059.0,94.95,302.64,92.89,0,210719,48278916
Thailand,West,2024,5,24.34,94.1,0,0,4.99,60.59,990.0,28.3,290.91,44.24,0,4097184,938726950
Bhutan,South,2021,3,22.11,58.0,0,0,2.39,75.51,1014.0,13.09,293.03,93.32,1,116856,26773480
Thailand,North,2015,4,30.88,73.5,0,0,2.7,65.94,1094.0,83.78,284.5,61.55,1,4222511,967441265
Thailand,West,2020,1,21.39,127.4,0,0,2.67,74.5,1232.0,72.41,296.38,49.63,0,4154832,951934981
Thailand,Central,2019,10,29.4,80.5,0,0,5.0,80.11,825.0,29.21,333.53,47.79,1,4073528,933307002
Bhutan,East,2017,2,30.67,71.7,0,0,1.5,80.92,549.0,62.85,318.96,67.32,0,181668,41622892
Bhutan,West,2017,4,19.2,69.1,0,0,5.03,72.58,1497.0,91.58,283.03,72.86,0,272275,62382329
Bhutan,South,2017,4,16.4,75.9,0,0,2.22,82.75,1741.0,10.12,335.31,69.82,0,75170,17222586
Bhutan,Central,2016,10,28.97,162.6,0,0,2.84,66.09,1391.0,78.5,296.48,88.05,1,240572,55118691
India,Central,2019,8,33.67,154.2,0,0,2.79,65.08,1551.0,84.61,280.08,72.15,1,1227575,281256037
Nepal,South,2024,7,36.37,69.8,0,0,3.78,90.81,1018.0,19.28,301.42,84.96,0,142679,32689921
Nepal,South,2021,10,21.86,109.5,0,0,5.31,66.41,1823.0,31.31,301.23,80.82,1,180802,41424478
Sri Lanka,West,2022,5,18.83,29.7,1,0,4.64,83.61,770.0,63.36,336.55,69.99,0,416842,95504819
Sri Lanka,South,2016,6,30.73,94.8,0,0,4.32,89.27,580.0,45.69,306.87,71.45,0,340498,78013252
Thailand,North,2019,5,32.33,74.4,0,0,5.37,70.0,776.0,83.54,337.5,63.3,0,4201615,962653675
Sri Lanka,Central,2018,4,23.93,130.3,1,0,7.2,71.52,966.0,9.86,309.01,60.67,0,307843,70531496
Sri Lanka,West,2015,6,23.29,82.8,1,0,2.1,77.93,1594.0,1.63,242.35,75.31,1,336972,77205392
Thailand,South,2021,2,25.14,133.7,1,0,3.43,73.66,580.0,67.1,288.58,82.89,0,4250851,973934389
Thailand,Central,2020,10,31.62,116.5,1,0,3.53,85.85,526.0,49.7,312.43,54.52,1,4177186,957056621
Thailand,East,2023,7,27.83,181.1,0,0,0.83,74.68,634.0,57.76,244.78,90.02,1,4203079,962989100
Bhutan,Central,2023,2,26.47,128.4,0,0,4.64,84.21,578.0,91.82,188.66,52.75,1,295951,67806859
Bhutan,West,2020,7,30.7,1.2,0,0,3.27,82.53,520.0,54.93,343.38,42.43,0,115037,26356720
Bhutan,North,2020,2,28.18,78.7,1,1,5.81,83.14,1250.0,45.32,254.18,50.58,0,137699,31548927
Bhutan,West,2020,1,22.11,127.6,0,0,4.68,72.92,707.0,89.59,355.46,59.51,0,209609,48024598
Sri Lanka,East,2020,6,24.49,135.5,0,0,2.76,68.78,1410.0,66.49,326.45,48.69,1,359058,82265629
India,West,2024,4,22.41,163.4,0,0,3.16,80.98,1143.0,35.54,341.29,70.87,0,1104933,253156896
Sri Lanka,East,2015,6,24.09,76.7,0,0,3.95,77.21,1109.0,38.79,389.01,45.76,1,258036,59119958
India,East,2024,5,32.07,84.7,1,1,4.31,71.33,1602.0,1.69,293.55,94.51,1,1042261,238797791
Bhutan,East,2019,1,28.86,85.0,0,0,4.1,68.17,1148.0,82.15,298.19,69.4,0,224081,51340353
Thailand,East,2023,8,33.41,78.7,0,0,3.82,78.46,442.0,84.67,307.06,63.12,1,4211264,964864407
Thailand,West,2023,9,20.74,77.1,1,0,-0.69,95.69,850.0,65.16,280.36,80.65,1,4238873,971190048
Bhutan,East,2020,1,35.28,66.6,0,0,0.78,66.05,1370.0,52.41,291.58,72.92,1,174949,40083467
Nepal,East,2019,9,34.23,101.4,0,1,1.34,63.86,260.0,11.46,324.01,41.79,0,28310,6486250
India,West,2015,3,14.23,138.2,0,0,2.79,89.2,681.0,44.34,296.36,59.98,0,1129961,258891190
Thailand,Central,2016,2,18.18,107.6,0,0,3.97,79.42,901.0,97.49,220.51,64.26,1,4289588,982809623
Bhutan,East,2023,1,23.95,127.1,0,0,2.95,86.96,747.0,51.02,282.14,89.1,1,190912,43740832
India,Central,2023,2,12.21,133.9,0,0,4.21,60.99,1232.0,57.25,305.52,47.41,0,1129284,258736079
Bhutan,North,2015,3,23.59,92.1,1,1,3.58,89.23,673.0,76.63,282.39,85.0,0,210914,48323593
Bhutan,West,2016,3,18.83,62.6,0,0,3.96,74.31,635.0,99.46,321.17,83.19,0,268051,61414546
Thailand,East,2016,1,20.18,82.3,0,0,4.99,80.55,1145.0,18.01,340.93,79.05,0,4077252,934160227
Sri Lanka,North,2016,8,33.51,149.3,0,0,4.16,72.07,839.0,2.23,328.49,76.13,1,248854,57016223
Nepal,East,2017,10,25.15,95.0,0,0,2.46,58.31,1131.0,59.38,390.41,47.03,0,156616,35883099
Nepal,Central,2018,3,28.31,98.3,0,0,3.53,78.46,1399.0,54.9,402.04,48.58,0,151619,34738210
Nepal,South,2021,8,27.3,113.5,0,0,7.73,55.04,1110.0,59.8,285.04,67.68,1,230757,52869926
Bhutan,East,2022,11,28.37,138.6,0,0,3.55,70.42,1457.0,99.33,270.08,78.14,0,306919,70319794
Bhutan,Central,2018,1,35.4,115.3,0,0,3.18,98.26,1049.0,54.13,280.31,59.85,1,185370,42471076
Thailand,South,2024,10,27.58,113.5,1,0,4.29,77.1,1438.0,26.55,334.37,78.35,0,4156439,952303169
Thailand,South,2023,7,30.41,150.7,0,1,3.45,75.36,1006.0,8.83,277.47,47.6,0,3961376,907611279
Nepal,North,2020,1,33.33,84.4,0,0,2.28,82.16,1443.0,98.21,261.03,72.41,0,318085,72878094
Thailand,East,2021,3,40.27,92.0,1,0,4.64,66.35,1125.0,51.51,325.43,91.57,0,4202183,962783813
Thailand,Central,2022,8,29.24,60.6,0,0,6.34,70.3,1280.0,48.35,361.69,90.76,0,4143198,949269455
Thailand,North,2016,7,28.67,121.4,0,0,3.27,81.53,735.0,27.58,289.35,64.38,1,4111241,941947622
Thailand,East,2015,3,28.12,145.1,0,0,4.29,85.95,1314.0,28.65,307.2,84.07,1,4107231,941028870
Nepal,South,2022,9,24.25,138.9,1,0,3.96,86.83,1088.0,70.1,310.19,75.38,1,299149,68539569
Bhutan,South,2015,4,25.04,106.9,0,0,0.16,69.0,838.0,1.02,375.03,83.45,1,53881,12344953
Bhutan,East,2023,8,30.59,70.1,0,1,3.85,65.42,725.0,52.55,314.69,66.49,1,77254,17700062
India,North,2019,7,25.71,123.5,0,0,4.7,83.39,883.0,48.88,222.65,78.14,0,1192047,273116034
Thailand,East,2019,7,23.36,108.1,0,0,3.38,69.92,770.0,14.82,213.24,67.1,0,4119959,943945048
Nepal,North,2024,3,19.42,81.3,1,0,5.75,76.77,1070.0,8.57,253.81,88.35,0,214288,49096628
Sri Lanka,North,2018,11,22.21,114.0,0,0,5.95,72.22,941.0,4.62,313.56,92.52,1,280977,64376089
Nepal,East,2019,9,28.52,6.4,0,0,1.37,77.48,1461.0,34.33,287.84,84.33,1,189406,43395785
Nepal,East,2017,8,26.22,84.2,0,0,2.86,67.44,1104.0,81.81,352.93,89.81,1,262336,60105153
Nepal,Central,2023,2,26.68,133.6,0,0,6.18,61.67,851.0,96.3,248.15,89.86,1,334081,76543020
India,East,2015,9,26.76,89.1,0,0,3.58,95.33,1218.0,93.2,233.8,43.61,0,1259438,288556333
India,South,2023,2,25.12,124.5,0,0,0.24,72.73,1357.0,16.08,298.62,65.7,0,1074962,246290086
Nepal,South,2016,11,21.67,38.3,0,0,5.25,83.92,946.0,82.55,187.18,54.2,1,310987,71251834
Sri Lanka,South,2020,10,29.27,23.4,0,0,5.34,75.07,1029.0,71.83,396.98,40.5,1,311020,71259395
Nepal,East,2022,7,28.05,139.8,0,0,1.65,82.57,839.0,1.17,275.86,50.15,1,94759,21710723
Sri Lanka,North,2018,1,28.99,108.2,0,0,3.68,79.23,858.0,33.22,274.18,94.08,1,349770,80137608
Thailand,North,2016,1,17.0,121.8,0,1,3.75,71.2,699.0,52.12,236.55,49.26,0,4088413,936717381
India,East,2021,10,25.86,147.6,0,0,1.36,71.3,809.0,0.47,269.49,58.87,1,1031924,236429428
Bhutan,West,2021,7,21.45,80.2,0,0,3.82,72.25,641.0,76.85,217.11,61.01,1,253254,58024329
Nepal,West,2024,4,26.95,184.1,0,0,5.97,52.71,821.0,63.66,248.21,42.68,1,220249,50462383
Thailand,West,2021,2,21.3,99.9,0,0,5.51,67.19,1291.0,76.53,315.62,66.52,1,4206495,963771757
Bhutan,West,2017,8,28.99,93.7,0,0,2.85,79.75,786.0,91.84,302.01,54.07,0,223603,51230836
Nepal,East,2024,3,30.79,131.6,1,0,3.08,79.21,1111.0,4.2,267.44,60.55,1,167252,38319968
India,North,2023,3,18.29,55.7,0,0,1.64,75.8,856.0,3.77,292.45,94.11,0,1090564,249864740
Bhutan,West,2024,6,23.22,100.8,0,0,3.68,78.7,1154.0,88.18,319.81,75.89,0,244219,55954274
Sri Lanka,North,2015,10,26.45,110.8,1,0,3.54,77.93,1527.0,88.0,265.0,63.79,1,482309,110504301
Nepal,West,2023,6,12.83,106.1,0,0,5.56,76.0,978.0,71.33,297.32,40.19,0,209699,48045219
India,West,2016,2,23.0,164.9,0,0,4.68,69.2,434.0,99.81,272.43,70.03,0,1263933,289586206
Thailand,East,2015,12,24.52,38.6,0,0,4.45,84.88,1095.0,92.08,283.13,90.74,0,4267114,977660489
Nepal,West,2019,9,28.4,106.0,0,0,3.68,65.83,1166.0,65.79,267.72,54.74,0,234497,53726816
Thailand,North,2023,1,23.37,164.6,0,0,2.04,71.83,577.0,48.48,303.23,63.37,0,4139324,948381863
Bhutan,West,2018,2,19.14,52.4,0,0,2.35,86.22,579.0,68.31,256.14,71.5,0,217275,49780995
Thailand,West,2024,7,22.76,91.7,0,0,7.46,65.53,1294.0,42.85,298.96,46.13,0,4112525,942241806
Thailand,South,2016,2,21.37,68.3,0,0,2.92,81.81,1361.0,75.97,246.46,65.43,1,4222894,967529017
India,West,2017,10,26.66,107.1,1,0,3.12,74.29,767.0,20.03,386.79,75.35,0,1109867,254287350
Bhutan,Central,2016,1,19.81,107.3,0,0,4.53,65.93,814.0,17.76,356.88,89.15,0,102807,23554641
Thailand,North,2015,9,33.06,88.5,0,0,3.28,72.71,1479.0,62.43,274.12,57.25,1,4177128,957043332
Nepal,South,2015,11,17.67,100.4,0,0,4.85,68.05,501.0,49.18,266.84,81.55,1,224269,51383426
Thailand,Central,2019,1,14.58,103.8,0,0,4.54,82.74,899.0,20.19,276.59,48.34,0,4088099,936645439
Bhutan,North,2018,6,29.24,115.9,0,0,4.07,88.18,878.0,65.4,291.58,64.84,1,202369,46365804
Sri Lanka,Central,2021,5,22.16,57.7,0,0,6.96,58.34,977.0,85.34,308.85,42.94,0,407476,93358927
Sri Lanka,East,2022,10,21.55,102.2,0,0,3.38,70.44,1248.0,93.53,320.17,46.63,1,411276,94229564
Nepal,West,2022,6,19.35,119.7,0,0,-0.15,73.97,926.0,46.11,375.12,68.73,1,158145,36233416
Nepal,Central,2018,8,27.05,97.8,1,0,4.51,91.23,1442.0,15.99,362.97,84.44,0,154390,35373088
India,South,2023,3,13.41,47.2,0,0,3.99,81.43,1535.0,57.61,287.87,80.95,1,1204550,275980661
Nepal,South,2015,8,21.71,86.1,0,0,0.69,68.25,404.0,30.72,309.15,64.53,1,160153,36693479
Bhutan,North,2019,11,32.67,140.2,0,0,1.61,56.92,1118.0,76.18,174.71,58.77,0,273305,62618317
Bhutan,South,2023,6,19.82,87.5,0,0,3.13,96.16,1108.0,84.68,131.99,76.78,0,322323,73849084
India,North,2016,4,27.55,69.0,1,0,7.83,83.84,1102.0,71.89,323.78,89.25,0,1256695,287927870
Nepal,Central,2017,12,28.67,90.6,0,0,3.35,75.57,646.0,74.19,216.46,61.69,1,273850,62743185
Bhutan,East,2015,5,31.46,87.7,0,0,3.47,64.36,589.0,3.74,293.32,74.58,1,87571,20063843
Thailand,West,2015,8,23.82,76.9,0,0,2.41,60.33,1059.0,93.53,306.24,62.49,1,4236071,970548067
Sri Lanka,Central,2021,4,17.59,90.3,0,0,1.19,64.06,594.0,86.97,337.23,71.38,1,418540,95893857
Bhutan,West,2024,6,29.73,99.5,0,0,2.95,73.87,908.0,59.29,268.25,87.7,0,228780,52416965
